City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Hobyo,SO,5.3505,48.5268,77.09,69,6,17.13,clear sky
348,Muroto,JP,33.2833,134.15,43.57,57,2,20.2,clear sky
349,Pavilosta,LV,56.8879,21.1859,35.55,98,100,17.69,overcast clouds
350,Minusio,CH,46.1777,8.8147,50.61,66,0,0.0,clear sky
351,Lazaro Cardenas,MX,17.9583,-102.2,79.32,56,1,3.49,clear sky
352,Shahgarh,IN,24.3167,79.1333,56.46,31,0,2.95,clear sky
353,Tuatapere,NZ,-46.1333,167.6833,48.81,84,99,4.63,overcast clouds
354,Kibre Mengist,ET,5.8833,38.9833,64.85,23,82,1.54,broken clouds
355,Muncie,US,40.1934,-85.3864,18.45,80,100,9.22,overcast clouds
356,Guerrero Negro,MX,27.9769,-114.0611,56.57,32,0,2.21,clear sky
357,Kununurra,AU,-15.7667,128.7333,78.78,94,40,0.0,scattered clouds
358,Otjimbingwe,NA,-22.35,16.1333,83.35,38,85,17.36,overcast clouds
359,Mulege,MX,26.8833,-111.9833,60.24,38,0,15.08,clear sky
360,Hillsborough,US,37.5741,-122.3794,55.0,80,20,0.0,few clouds
361,Ivanivka,UA,46.7208,34.553,27.68,71,94,11.16,overcast clouds
362,Maltahohe,NA,-24.8333,16.9833,80.1,31,97,6.55,overcast clouds
363,Jiayuguan,CN,39.8167,98.3,15.4,43,100,5.64,overcast clouds
364,Araouane,ML,18.9048,-3.5265,80.37,7,0,7.99,clear sky
365,Maragogi,BR,-9.0122,-35.2225,84.56,57,40,10.89,scattered clouds
366,Beshpagir,RU,45.0217,42.3808,31.42,98,100,10.89,snow
367,Khorixas,NA,-20.3667,14.9667,78.58,45,86,14.52,overcast clouds
368,College,US,64.8569,-147.8028,1.72,67,100,3.44,light snow
369,Saint-Georges,GD,12.0564,-61.7485,83.88,70,20,19.57,few clouds
370,Paciran,ID,-6.8767,112.3761,77.88,88,100,6.98,overcast clouds
371,Oktyabrskoye,RU,43.0645,44.7417,37.54,86,75,2.24,broken clouds
372,Shirvan,AZ,39.9509,48.8994,48.13,78,96,11.92,overcast clouds
373,Bud,US,39.447,-86.1758,21.74,85,91,7.65,overcast clouds
374,Lima,PE,-12.0432,-77.0282,75.45,61,0,5.75,clear sky
375,Hualmay,PE,-11.0964,-77.6139,75.56,72,38,11.39,scattered clouds
376,Jeremie,HT,18.65,-74.1167,80.22,67,64,12.26,broken clouds
377,Ferkessedougou,CI,9.6,-5.2,94.89,6,12,3.98,few clouds
378,Ulefoss,NO,59.2838,9.2646,36.34,82,99,5.46,overcast clouds
379,Kabinda,CD,-6.1333,24.4833,65.8,94,92,2.95,overcast clouds
380,Avera,US,33.194,-82.5271,65.71,92,100,10.98,overcast clouds
381,Vengerovo,RU,55.6848,76.7471,16.86,83,100,12.21,overcast clouds
382,Cuamba,MZ,-14.8031,36.5372,72.23,89,58,2.19,light rain
383,Ushtobe,KZ,45.2514,77.9838,16.83,90,16,9.82,few clouds
384,Kavieng,PG,-2.5744,150.7967,82.29,71,100,9.13,overcast clouds
385,Kaeo,NZ,-35.1,173.7833,71.33,96,88,9.93,overcast clouds
386,Massaguet,TD,12.4755,15.4365,84.24,10,0,11.9,clear sky
387,Rudnaya Pristan,RU,44.3614,135.8116,7.18,63,23,12.57,few clouds
388,Capiibary,PY,-24.8,-56.0333,91.62,43,37,4.18,scattered clouds
389,Boca Da Mata,BR,-9.6452,-36.2117,87.31,42,30,13.96,scattered clouds
390,Richards Bay,ZA,-28.783,32.0377,73.13,94,100,14.92,moderate rain
391,Taseyevo,RU,57.2169,94.8978,10.54,95,97,3.8,overcast clouds
392,Fomboni,KM,-12.28,43.7425,83.39,74,86,17.22,overcast clouds
393,Union,US,40.6334,-74.2663,41.29,94,100,6.91,light rain
394,Ternova,UA,50.1849,36.6757,28.18,94,86,7.29,light snow
395,Ancud,CL,-41.8697,-73.8203,69.42,72,83,6.96,broken clouds
396,Esperance,AU,-33.8667,121.9,66.04,74,0,15.59,clear sky
397,Upington,ZA,-28.4478,21.2561,89.98,23,20,4.61,few clouds
398,Dwarka,IN,22.2394,68.9678,70.45,61,0,8.19,clear sky
399,Nuzvid,IN,16.7833,80.85,76.05,94,22,3.67,few clouds
400,Novopokrovka,UA,49.8425,36.5477,28.78,92,99,7.99,overcast clouds
401,Natitingou,BJ,10.3042,1.3796,91.45,10,20,6.33,few clouds
402,Umba,RU,66.6871,34.3429,7.77,95,100,9.57,overcast clouds
403,Kismayo,SO,-0.3582,42.5454,78.48,80,80,15.9,broken clouds
404,Ponta Do Sol,PT,32.6667,-17.1,72.01,79,83,1.3,broken clouds
405,Westport,US,41.1415,-73.3579,40.75,95,100,5.01,moderate rain
406,Belaya Gora,RU,68.5333,146.4167,-39.17,100,58,1.01,broken clouds
407,Sheksna,RU,59.21,38.5107,-0.44,100,72,3.09,broken clouds
408,Nioro,GM,13.35,-15.75,99.21,5,0,7.78,clear sky
409,Sonoita,MX,31.85,-112.8333,50.52,17,20,16.62,few clouds
410,Teahupoo,PF,-17.8333,-149.2667,73.36,77,49,16.2,scattered clouds
411,Namibe,AO,-15.1961,12.1522,75.24,67,89,11.21,overcast clouds
412,Buta,CD,2.7858,24.73,85.15,36,100,0.92,overcast clouds
413,Macau,MO,22.2006,113.5461,57.07,71,20,17.27,few clouds
414,Kroya,ID,-7.6331,109.2461,78.13,88,100,3.04,moderate rain
415,Santa Isabel Do Rio Negro,BR,-0.4139,-65.0192,88.39,55,89,5.46,overcast clouds
416,Hasaki,JP,35.7333,140.8333,28.8,77,99,8.7,overcast clouds
417,Talara,PE,-4.5772,-81.2719,83.16,54,0,21.85,clear sky
418,Asau,RO,46.4333,26.4,40.12,82,90,5.64,overcast clouds
419,Antofagasta,CL,-23.65,-70.4,74.21,53,19,11.3,few clouds
420,Havoysund,NO,70.9963,24.6622,13.08,84,100,34.63,overcast clouds
421,Xining,CN,36.6167,101.7667,17.2,52,98,2.82,overcast clouds
422,Vestmannaeyjar,IS,63.4427,-20.2734,29.39,80,20,11.5,few clouds
423,Huarmey,PE,-10.0681,-78.1522,76.68,71,30,11.72,scattered clouds
424,Pomorie,BG,42.5588,27.6439,39.18,70,0,4.61,clear sky
425,Umm Lajj,SA,25.0213,37.2685,64.85,44,4,17.85,clear sky
426,Melilla,ES,35.2937,-2.9383,68.2,39,0,14.97,clear sky
427,Verkhnevilyuysk,RU,63.4453,120.3167,-20.99,99,75,1.83,broken clouds
428,Wanning,CN,18.8003,110.3967,62.24,87,100,10.2,overcast clouds
429,Ambon,ID,-3.6954,128.1814,78.94,83,40,6.91,scattered clouds
430,Mackay,AU,-21.15,149.2,78.78,83,75,26.46,broken clouds
431,Mgandu,TZ,-5.95,34.1333,61.68,96,100,6.49,light rain
432,Brownsville,US,25.9018,-97.4975,37.51,65,100,8.99,overcast clouds
433,Quartucciu,IT,39.2519,9.1794,64.58,39,0,12.66,clear sky
434,Svirsk,RU,53.0858,103.3325,-9.4,100,96,2.64,overcast clouds
435,Hervey Bay,AU,-25.2986,152.8535,70.03,78,100,10.0,overcast clouds
436,Hauterive,FR,46.0901,3.4459,52.56,83,100,4.14,overcast clouds
437,Tibiri,NE,13.5627,7.0485,80.94,28,12,13.8,few clouds
438,Waitati,NZ,-45.75,170.5667,53.8,93,100,5.32,overcast clouds
439,Razdolnoye,RU,43.55,131.9167,-5.39,71,77,9.42,broken clouds
440,Yar-Sale,RU,66.8333,70.8333,6.1,97,100,2.8,light snow
441,Nelson,NZ,-41.2833,173.2833,69.3,92,100,1.99,overcast clouds
442,Alaverdi,AM,41.0977,44.6732,41.31,65,100,3.27,overcast clouds
443,Lac Du Bonnet,CA,50.2536,-96.0612,-7.31,94,100,5.41,overcast clouds
444,Olga,RU,43.7444,135.2892,7.72,58,13,16.87,few clouds
445,Denpasar,ID,-8.65,115.2167,78.46,94,40,3.44,scattered clouds
446,Port Hawkesbury,CA,45.6169,-61.3485,33.19,98,100,10.36,fog
447,Oromocto,CA,45.8351,-66.4792,21.94,92,100,18.99,snow
448,Kharp,RU,66.8014,65.8081,9.48,96,100,3.0,overcast clouds
449,Havre-Saint-Pierre,CA,50.2334,-63.5986,-0.4,60,100,9.22,overcast clouds
450,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,84.45,57,27,10.67,scattered clouds
451,Kargasok,RU,59.0556,80.8572,23.02,94,100,12.48,light snow
452,Nhulunbuy,AU,-12.2333,136.7667,81.21,83,100,10.36,overcast clouds
453,Santa Barbara,US,34.7333,-120.0343,58.33,70,0,0.0,clear sky
454,Jilin,CN,43.0,126.0,-9.33,96,20,2.75,few clouds
455,Beloha,MG,-25.1667,45.05,73.78,85,2,20.09,clear sky
456,Espanola,US,35.9911,-106.0806,29.28,65,0,6.93,clear sky
457,Tawala,PH,9.5542,123.7696,77.83,83,100,18.03,overcast clouds
458,Jimma,ET,7.6667,36.8333,71.33,41,70,3.85,broken clouds
459,Takoradi,GH,4.8845,-1.7554,83.84,64,13,10.87,few clouds
460,Puerto Colombia,CO,10.9878,-74.9547,87.89,69,2,23.38,clear sky
461,Grindavik,IS,63.8424,-22.4338,28.35,74,75,4.61,broken clouds
462,Bulgan,MN,48.8125,103.5347,-3.08,88,68,4.83,broken clouds
463,Ewa Beach,US,21.3156,-158.0072,68.68,83,20,5.75,few clouds
464,Ulan-Ude,RU,51.8261,107.6098,-13.11,77,100,2.24,smoke
465,Turukhansk,RU,65.8167,87.9833,12.11,93,100,14.05,overcast clouds
466,Husavik,IS,66.0449,-17.3389,26.51,91,100,18.39,light snow
467,Kindu,CD,-2.95,25.95,72.79,88,99,1.34,moderate rain
468,Dharchula,IN,29.85,80.5333,35.04,82,87,7.78,overcast clouds
469,Conceicao Das Alagoas,BR,-19.9147,-48.3883,87.58,78,100,3.47,overcast clouds
470,Belyy Yar,RU,53.6039,91.3903,-14.91,79,56,0.0,fog
471,Lokomotivnyy,RU,53.0118,60.5684,19.2,91,100,10.92,overcast clouds
472,Acari,PE,-15.4311,-74.6158,82.17,53,53,12.06,broken clouds
473,Grand-Lahou,CI,5.1367,-5.0242,83.91,67,10,12.12,clear sky
474,Tetouan,MA,35.5711,-5.3724,65.17,45,75,11.5,broken clouds
475,Phaltan,IN,17.9833,74.4333,69.12,37,8,4.99,clear sky
476,Rockport,US,28.0206,-97.0544,32.23,73,100,5.99,overcast clouds
477,Opuwo,NA,-18.0607,13.84,83.16,24,53,18.86,broken clouds
478,Ozernovskiy,RU,51.5,156.5167,25.99,82,85,5.46,overcast clouds
479,Posse,BR,-14.0931,-46.3694,82.08,60,52,3.44,broken clouds
480,Charters Towers,AU,-20.1,146.2667,72.86,80,99,6.4,overcast clouds
481,Rawson,AR,-43.3002,-65.1023,64.98,64,96,27.2,overcast clouds
482,Lianran,CN,24.9227,102.485,41.54,69,0,3.38,clear sky
483,Ahuimanu,US,21.4447,-157.8378,68.45,87,0,2.04,clear sky
484,Lowestoft,GB,52.4752,1.7516,43.45,86,40,19.33,scattered clouds
485,Betsiamites,CA,48.9413,-68.646,6.69,69,100,7.56,overcast clouds
486,Cabedelo,BR,-6.9811,-34.8339,88.47,59,67,13.11,broken clouds
487,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,25.39,59,75,8.95,broken clouds
488,Nyurba,RU,63.2842,118.3319,-26.16,100,56,2.37,broken clouds
489,San Cristobal,VE,7.7669,-72.225,73.58,47,53,1.19,broken clouds
490,Bathsheba,BB,13.2167,-59.5167,77.61,78,75,16.11,broken clouds
491,Grand Gaube,MU,-20.0064,57.6608,80.38,82,100,7.0,overcast clouds
492,Sur,OM,22.5667,59.5289,71.22,54,14,5.61,few clouds
493,Kadhan,PK,24.481,68.9859,67.91,62,0,10.96,clear sky
494,Leshukonskoye,RU,64.8989,45.7622,-11.96,100,88,2.44,overcast clouds
495,Kiunga,PG,-6.1219,141.2906,71.74,100,100,2.28,light rain
496,Daru,PG,-9.0763,143.2092,78.19,89,100,10.94,overcast clouds
497,Sucua,EC,-2.4667,-78.1667,77.74,73,40,3.44,light rain
498,Seoul,KR,37.5683,126.9778,20.64,55,0,3.44,clear sky
499,Epernay,FR,49.05,3.95,48.29,91,100,13.71,overcast clouds
500,Vao,NC,-22.6667,167.4833,80.08,85,98,14.72,overcast clouds
501,Mianyang,CN,31.4593,104.7542,45.9,71,98,2.82,overcast clouds
502,Eureka,US,40.8021,-124.1637,44.92,93,90,1.01,overcast clouds
503,Liverpool,GB,53.4106,-2.9779,44.76,75,75,10.0,broken clouds
504,Mana,GF,5.6592,-53.7767,79.18,84,69,9.6,broken clouds
505,Dickinson,US,29.4608,-95.0513,32.02,82,100,1.99,overcast clouds
506,Khasan,RU,42.4308,130.6434,12.9,57,27,21.59,scattered clouds
507,Bandarbeyla,SO,9.4942,50.8122,76.03,61,2,11.63,clear sky
508,Houma,US,29.5958,-90.7195,39.2,94,100,14.14,overcast clouds
509,Tual,ID,-5.6667,132.75,83.66,75,100,15.14,overcast clouds
510,Yongan,CN,39.6957,113.6871,9.81,70,29,5.28,scattered clouds
511,Cadiz,ES,36.5,-5.75,61.79,56,100,4.56,light rain
512,Panzhihua,CN,26.5851,101.7128,48.9,65,14,1.05,few clouds
513,Jasper,US,37.2001,-94.3502,23.54,62,18,1.99,few clouds
514,Nivala,FI,63.9167,24.9667,21.69,92,100,18.45,light snow
515,Manaus,BR,-3.1019,-60.025,79.3,100,75,6.91,thunderstorm with rain
516,Bouar,CF,5.934,15.596,78.76,18,96,5.46,overcast clouds
517,Oktyabrskiy,RU,54.4815,53.471,27.55,87,100,10.42,light snow
518,Praia Da Vitoria,PT,38.7333,-27.0667,60.76,94,75,11.36,broken clouds
519,Muros,ES,42.7762,-9.0603,58.98,74,99,7.96,overcast clouds
520,Distraccion,CO,10.8969,-72.8861,88.84,37,5,8.57,clear sky
521,Bunia,CD,1.5667,30.25,73.11,46,100,0.4,overcast clouds
522,San Ignacio,BZ,17.1561,-89.0714,77.14,88,100,4.61,overcast clouds
523,Krasnoarmeyskiy,RU,47.0114,42.2072,32.72,98,100,7.38,overcast clouds
524,Svetlyy,RU,54.675,20.1347,39.25,96,100,13.58,overcast clouds
525,Nemuro,JP,43.3236,145.575,21.18,79,73,9.15,broken clouds
526,Hami,CN,42.8,93.45,23.99,36,74,0.78,broken clouds
527,Idenao,CM,4.2475,9.0047,83.64,79,11,10.2,few clouds
528,Tabas,IR,33.5959,56.9244,57.29,24,4,6.42,clear sky
529,Windhoek,NA,-22.5594,17.0832,78.48,32,97,9.26,overcast clouds
530,Tautira,PF,-17.7333,-149.15,78.82,77,50,15.64,scattered clouds
531,Nouadhibou,MR,20.931,-17.0347,68.94,58,9,7.16,clear sky
532,Banjar,ID,-8.19,114.9675,78.66,86,62,2.95,light rain
533,Jackson,US,42.4165,-122.8345,40.44,77,99,0.29,overcast clouds
534,Pangody,RU,65.85,74.4859,9.34,97,100,2.39,light snow
535,Veraval,IN,20.9,70.3667,68.18,54,2,5.55,clear sky
536,Ilebo,CD,-4.3167,20.5833,79.11,65,82,0.22,broken clouds
537,Lesnoy,RU,57.6198,63.0784,26.98,97,100,5.95,light snow
538,Cangzhou,CN,38.3167,116.8667,22.98,28,0,5.12,clear sky
539,Amapa,BR,1.0,-52.0,79.56,86,98,3.62,overcast clouds
540,Jega,NG,12.2175,4.3792,85.71,10,5,10.71,clear sky
541,Pipri,IN,19.8,75.5333,66.24,32,1,5.41,clear sky
542,Manzil Kamil,TN,35.6248,10.6673,82.58,43,0,4.61,clear sky
543,Marinette,US,45.1,-87.6307,16.16,78,100,3.44,overcast clouds
544,Miandrivazo,MG,-19.5167,45.4667,80.02,81,58,7.72,moderate rain
545,Mitsamiouli,KM,-11.3847,43.2844,82.69,89,75,5.75,light rain
546,Alyangula,AU,-13.8483,136.4192,80.47,89,75,0.0,broken clouds
547,Tanabe,JP,33.7333,135.3667,41.94,44,11,5.01,few clouds
548,Warri,NG,5.5167,5.75,87.85,49,57,9.86,broken clouds
549,Rocha,UY,-34.4833,-54.3333,79.0,67,55,12.53,broken clouds
550,Samana,DO,19.2056,-69.3369,79.02,78,75,4.61,broken clouds
551,Buala,SB,-8.145,159.5921,80.69,83,100,8.84,overcast clouds
552,Darnah,LY,32.767,22.6367,53.85,63,12,16.93,few clouds
553,Andenes,NO,69.3143,16.1194,24.78,63,75,23.02,broken clouds
554,Gunjur,GM,13.2019,-16.7339,96.87,24,0,3.44,clear sky
555,Ler,SS,8.3018,30.1418,87.66,16,100,5.66,overcast clouds
556,Alofi,NU,-19.0595,-169.9187,76.89,83,100,10.36,overcast clouds
557,Krasnoselkup,RU,65.7,82.4667,15.96,96,100,6.44,light snow
558,Sitka,US,57.0531,-135.33,42.69,87,100,6.91,mist
559,Ilo,PE,-17.6394,-71.3375,72.46,68,0,11.5,clear sky
560,Port Hardy,CA,50.6996,-127.4199,46.76,93,75,4.61,light rain
561,Svetlaya,RU,46.5389,138.3297,7.92,71,91,9.08,overcast clouds
562,Lere,NG,10.387,8.5726,80.02,13,0,8.61,clear sky
563,Kloulklubed,PW,7.0419,134.2556,81.63,80,22,14.47,few clouds
564,Mporokoso,ZM,-9.3727,30.125,59.2,96,100,3.15,overcast clouds
565,Kitaibaraki,JP,36.7833,140.75,30.15,74,13,5.17,few clouds
566,Arlit,NE,18.7369,7.3853,72.3,9,35,3.6,scattered clouds
567,Zaysan,KZ,47.4667,84.8667,-3.71,82,45,3.44,scattered clouds
568,Antsohihy,MG,-14.8796,47.9875,74.95,96,100,3.51,moderate rain
569,Ban Nahin,LA,18.2418,104.2122,58.1,79,36,5.35,scattered clouds
570,Tecoanapa,MX,16.5167,-98.75,81.7,51,0,5.28,clear sky
571,Salalah,OM,17.0151,54.0924,72.52,65,0,1.34,clear sky
572,Portmore,JM,17.9702,-76.8672,85.96,61,20,5.75,few clouds
573,Padang,ID,-0.9492,100.3543,75.36,95,100,3.85,moderate rain
574,Kushiro,JP,42.975,144.3747,15.46,85,45,5.57,scattered clouds
575,Jalu,LY,29.0331,21.5482,57.07,48,3,8.14,clear sky
576,La Ronge,CA,55.1001,-105.2842,-25.35,68,40,2.3,scattered clouds
577,Wajima,JP,37.4,136.9,34.41,77,100,11.45,snow
578,Isangel,VU,-19.55,169.2667,78.15,89,100,8.63,moderate rain
579,Talanga,HN,14.4,-87.0833,79.34,42,28,5.91,scattered clouds
580,Araceli,PH,10.5529,119.9913,79.12,81,100,27.36,overcast clouds
581,Zhigansk,RU,66.7697,123.3711,-36.04,100,87,4.0,overcast clouds
582,Wattegama,LK,6.7989,81.4808,69.93,88,53,2.26,broken clouds
583,Cayenne,GF,4.9333,-52.3333,84.24,83,75,5.01,broken clouds
584,Chalchihuites,MX,23.4833,-103.8833,57.43,39,0,8.95,clear sky
585,Semey,KZ,50.4111,80.2275,2.12,82,4,10.63,clear sky
586,Uzhur,RU,55.3036,89.8339,4.35,96,100,6.44,overcast clouds
587,Gimli,CA,50.6336,-96.9907,-8.88,70,83,5.75,broken clouds
588,Flinders,AU,-34.5833,150.8552,64.8,84,73,4.0,broken clouds
589,Candido De Abreu,BR,-24.5669,-51.3333,70.84,97,100,4.97,overcast clouds
590,Zabol,AF,32.25,67.25,34.93,53,65,8.25,broken clouds
591,Manati,PR,18.4275,-66.4921,84.61,86,99,12.41,overcast clouds
592,Nalut,LY,30.3333,10.85,58.77,18,5,4.61,clear sky
593,Lavumisa,SZ,-27.31,31.892,72.64,93,99,9.08,light rain
594,Lavrentiya,RU,65.5833,-171.0,1.11,53,0,17.65,clear sky
595,Mount Isa,AU,-20.7333,139.5,73.17,38,74,10.36,broken clouds
596,Dakar,SN,14.6937,-17.4441,94.08,39,0,4.61,clear sky
597,Northam,GB,51.0333,-4.2167,47.01,77,27,22.01,scattered clouds
598,Tarauaca,BR,-8.1614,-70.7656,81.52,89,77,3.85,broken clouds
599,Vila Velha,BR,-20.3297,-40.2925,80.55,84,40,10.0,scattered clouds
600,Gorele,TR,41.0308,39.0031,42.24,89,100,13.8,light rain
601,Taquaritinga,BR,-21.4061,-48.5047,74.77,81,100,4.94,overcast clouds
602,Pomichna,UA,48.2422,31.4158,17.37,87,16,3.06,few clouds
603,Kapoeta,SS,4.7717,33.5903,87.53,29,100,6.29,overcast clouds
604,Basco,PH,20.4487,121.9702,72.9,75,97,28.9,overcast clouds
605,Herent,BE,50.9082,4.6683,41.76,87,75,5.99,broken clouds
606,La Libertad,EC,-2.2333,-80.9,83.86,65,20,6.91,few clouds
607,Katsuura,JP,35.1333,140.3,48.22,75,29,11.99,scattered clouds
608,Margate,GB,51.3813,1.3862,45.03,71,39,1.99,scattered clouds
609,Vanimo,PG,-2.6741,141.3028,76.73,87,63,3.89,broken clouds
610,Auki,SB,-8.7676,160.7034,77.29,88,100,4.88,overcast clouds
611,Aguimes,ES,27.9054,-15.4461,68.67,60,0,9.22,clear sky
612,Nanakuli,US,21.3906,-158.1547,68.7,73,0,1.43,clear sky
613,Marsaxlokk,MT,35.8419,14.5431,59.61,77,0,12.66,clear sky
614,Skerries,IE,53.5828,-6.1083,41.09,80,36,20.58,scattered clouds
615,Vieux-Habitants,GP,16.0589,-61.7659,81.72,69,5,9.13,clear sky
616,Sembakung,ID,3.8167,117.25,72.28,97,76,1.23,broken clouds
617,Mutsu,JP,41.2894,141.2169,24.82,100,75,1.14,broken clouds
618,Half Moon Bay,US,37.4636,-122.4286,55.31,81,0,0.0,clear sky
619,Misratah,LY,32.3754,15.0925,61.09,54,0,5.86,clear sky
620,Baffa,PK,34.4378,73.2194,41.27,42,0,5.66,clear sky
621,Roma,US,43.2128,-75.4557,22.95,82,100,5.01,light snow
622,Williston,US,48.147,-103.618,-1.08,69,28,1.99,scattered clouds
623,Katherine,AU,-14.4667,132.2667,77.32,94,100,3.44,light rain
624,Boyolangu,ID,-8.1181,111.8935,76.69,86,97,2.51,overcast clouds
625,Kathmandu,NP,27.7167,85.3167,43.02,100,75,2.3,drizzle
626,Rimbey,CA,52.6334,-114.2353,5.92,87,100,4.61,overcast clouds
627,Bulungu,CD,-4.55,18.6,74.28,88,100,3.44,overcast clouds
628,Nizwa,OM,22.9333,57.5333,71.11,30,9,1.9,clear sky
629,Honiara,SB,-9.4333,159.95,77.83,88,100,2.55,overcast clouds
630,Shanghai,CN,31.2222,121.4581,40.93,58,0,1.01,clear sky
631,Manbij,SY,36.5281,37.9549,41.77,82,99,5.99,overcast clouds
632,Yuncheng,CN,35.0231,110.9928,28.63,46,20,0.51,few clouds
633,Guarapari,BR,-20.6667,-40.4975,80.49,73,100,13.85,overcast clouds
634,Bajil,YE,15.0584,43.2851,81.97,50,1,3.4,clear sky
635,Price,US,39.5994,-110.8107,23.11,50,1,1.05,clear sky
636,Zhanaozen,KZ,43.3,52.8,41.99,79,78,8.21,broken clouds
637,Pampa,US,35.5362,-100.9599,16.57,92,0,14.97,clear sky
638,Zemio,CF,5.0314,25.1361,82.94,22,96,1.12,overcast clouds
639,Roseburg,US,43.2165,-123.3417,40.75,100,90,0.0,fog
640,Tura,IN,25.5198,90.2201,53.44,99,100,4.56,overcast clouds
641,Hamilton,US,39.1834,-84.5333,25.41,86,100,1.99,light snow
642,Micheweni,TZ,-4.9667,39.8333,80.87,83,99,12.15,overcast clouds
643,Krasnovishersk,RU,60.4078,57.082,2.44,98,100,3.22,overcast clouds
644,Suwalki,PL,54.1118,22.9309,32.76,98,100,9.6,overcast clouds
645,Byron Bay,AU,-28.65,153.6167,69.87,63,100,21.41,overcast clouds
646,Darhan,MN,49.4867,105.9228,-7.98,97,53,5.03,broken clouds
647,Russkaya Polyana,UA,49.417,31.9201,17.91,95,24,4.27,few clouds
648,Port Augusta,AU,-32.5,137.7667,69.15,40,42,7.65,scattered clouds
649,Bahia Blanca,AR,-38.7196,-62.2724,74.01,64,100,15.73,moderate rain
650,Lubango,AO,-14.9172,13.4925,67.3,48,70,9.55,broken clouds
651,Ixtapa,MX,20.7,-105.2,79.86,38,16,3.85,few clouds
652,Louis Trichardt,ZA,-23.0439,29.9032,75.56,66,6,9.75,clear sky
653,Palembang,ID,-2.9167,104.7458,77.09,88,20,0.0,few clouds
654,Ardakan,IR,32.31,54.0175,65.57,29,70,9.33,broken clouds
655,Le Mans,FR,48.0,0.2,46.33,76,0,4.61,clear sky
656,Gomel,BY,52.4345,30.9754,17.58,86,49,6.71,mist
657,Taoudenni,ML,22.6783,-3.9836,81.63,6,25,11.59,scattered clouds
658,Oistins,BB,13.0667,-59.5333,77.09,78,75,16.11,broken clouds
659,Alice Springs,AU,-23.7,133.8833,58.55,88,3,0.0,clear sky
660,Petilia Policastro,IT,39.1139,16.7855,48.69,59,99,7.34,overcast clouds
661,Karratha,AU,-20.7377,116.8463,86.61,64,92,4.94,overcast clouds
662,Sombrio,BR,-29.1139,-49.6167,86.94,70,100,4.59,overcast clouds
663,Bukachacha,RU,52.9833,116.9167,-9.51,95,62,4.36,broken clouds
664,Kabanjahe,ID,3.1001,98.4908,63.36,94,85,1.74,overcast clouds
665,Siavonga,ZM,-16.5382,28.7088,76.08,85,96,7.29,overcast clouds
666,Eenhana,NA,-17.4667,16.3333,76.44,55,87,5.84,overcast clouds
667,Polewali,ID,-3.4324,119.3435,77.59,87,100,3.09,overcast clouds
668,Mae Tha,TH,18.4646,99.1403,72.72,78,77,1.32,broken clouds
669,Sabha,LY,27.0377,14.4283,56.05,32,0,5.32,clear sky
670,Mehamn,NO,71.0357,27.8492,13.95,85,0,28.77,clear sky
671,Hirara,JP,24.8,125.2833,63.27,73,100,26.53,overcast clouds
672,Mercedes,AR,-34.6515,-59.4307,86.52,54,93,5.12,light rain
673,Severka,RU,56.8688,60.3015,26.04,99,100,2.84,overcast clouds
674,Glinishchevo,RU,53.3042,34.0652,23.13,80,100,6.71,overcast clouds
675,Lokoja,NG,7.8024,6.743,95.59,10,0,5.84,clear sky
676,Kalang,PH,5.9197,121.3631,78.57,85,100,15.55,overcast clouds
677,Stonewall,CA,50.1344,-97.3268,-9.29,94,45,6.85,scattered clouds
